time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_imu_ax,gt_imu_ay,gt_imu_az,gt_imu_gx,gt_imu_gy,gt_imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
7.4600000000e+00,8.9699631719e-02,3.6255462669e-03,8.8173757538e+00,-8.2007920886e-04,-1.6824137171e-02,2.1157050714e-02,1.1592218158e-01,-1.3123237378e-02,8.8074920931e+00,6.2370017658e-04,-1.5038443924e-02,2.0260331767e-02,2.0965151069e+00,-4.0739063064e-01,4.9352041552e-02,-1.3877109746e-03,9.8296534476e-04,2.2422151749e-02,9.9866916824e-01,-1.4618455315e-03,-1.3321292833e-04,-5.1553250713e-02,2.2248275696e+00,-4.7272589004e-01,-3.9766981361e-01,-1.4985074770e-01,9.1495359858e-03,1.5453550229e-01,9.9678887375e-01,-1.4654746608e-03,2.6774460809e-02,-7.5451453324e-02,1.0000000000e+00,1.0132063162e-04,1.1336149887e-04,1.0088518306e-04,7.5485832142e-07,7.9403842226e-07,6.5489246786e-07,9.7681255209e-09,9.5019801285e-09,2.5431526259e-06
7.4650000000e+00,1.2624819032e-01,2.0242824797e-03,8.9109790680e+00,-2.9876489343e-03,-1.1346525291e-02,2.1761188021e-02,1.2974503437e-01,2.6977635023e-02,8.9150209758e+00,-3.3021440242e-03,-1.1274950203e-02,2.3101948859e-02,2.0965086901e+00,-4.0738532762e-01,4.9450704995e-02,-1.2040743207e-03,1.1945741234e-03,1.8167393977e-02,9.9867197889e-01,-1.4671924342e-03,-1.6524465988e-04,-5.1498530338e-02,2.2272035606e+00,-4.7266400645e-01,-4.0000092492e-01,-1.3566335902e-01,8.4320143436e-03,1.4053856640e-01,9.9679136732e-01,-1.4762390692e-03,2.6946126859e-02,-7.5357129760e-02,1.0000000000e+00,1.0131675400e-04,1.1333408937e-04,1.0088297881e-04,7.0670678394e-07,7.3815002062e-07,6.1863986564e-07,9.6996111656e-09,9.4259094152e-09,2.5336229318e-06
7.4700000000e+00,1.3761032276e-01,5.5594165763e-02,9.0316371240e+00,-9.4637514484e-03,-7.6066134698e-03,2.4024699674e-02,1.0099997281e-01,3.6096068833e-02,9.0381488797e+00,-9.2088191751e-03,-7.9171746301e-03,2.5000579598e-02,2.0965032932e+00,-4.0737860018e-01,4.9529598711e-02,-9.8949328949e-04,1.5256733802e-03,1.4388249716e-02,9.9867508568e-01,-1.4853782399e-03,-1.8715893318e-04,-5.1437650307e-02,2.2291838797e+00,-4.7262309939e-01,-4.0201700173e-01,-1.2295903702e-01,7.7965461488e-03,1.2807789430e-01,9.9679360857e-01,-1.4905631885e-03,2.7099525993e-02,-7.5272145064e-02,1.0000000000e+00,1.0131356801e-04,1.1331272856e-04,1.0088108860e-04,6.6549211306e-07,6.9073532530e-07,5.8708239142e-07,9.6413334217e-09,9.3613204358e-09,2.5260515854e-06
7.4750000000e+00,8.1366398856e-02,1.1542435583e-02,9.1655106172e+00,-1.7060465067e-02,-6.5459700891e-03,2.7608439165e-02,7.5101248629e-02,3.7380202723e-02,9.1668801237e+00,-1.6050936149e-02,-5.5800573368e-03,2.6186699399e-02,2.0964989591e+00,-4.0736991662e-01,4.9591117426e-02,-7.8458794148e-04,1.9527410336e-03,1.1121496806e-02,9.9867834741e-01,-1.5195686643e-03,-2.0138820102e-04,-5.1373230157e-02,2.2308416964e+00,-4.7260904052e-01,-4.0377533338e-01,-1.1150628648e-01,7.5019176829e-03,1.1710845339e-01,9.9679590270e-01,-1.5192618184e-03,2.7237103087e-02,-7.5191491692e-02,1.0000000000e+00,1.0131094754e-04,1.1329615275e-04,1.0087945868e-04,6.2989956001e-07,6.5013411236e-07,5.5941810481e-07,9.5912755497e-09,9.3059939361e-09,2.5200366042e-06
7.4800000000e+00,5.6808467829e-02,2.7807052673e-02,9.2524669913e+00,-2.3014666992e-02,-3.6603020961e-03,2.7138408871e-02,5.5658526021e-02,2.3780006871e-02,9.2915203449e+00,-2.2498917173e-02,-4.0587432454e-03,2.6970694551e-02,2.0964955436e+00,-4.0735905866e-01,4.9637968808e-02,-6.1358571514e-04,2.3909766502e-03,8.4077381936e-03,9.9868169697e-01,-1.5703439043e-03,-2.1018968312e-04,-5.1306510090e-02,2.2322414067e+00,-4.7260821904e-01,-4.0532115424e-01,-1.0144956774e-01,7.1145941469e-03,1.0756957487e-01,9.9679875683e-01,-1.5659883941e-03,2.7357359286e-02,-7.5108993826e-02,1.0000000000e+00,1.0130877021e-04,1.1328326499e-04,1.0087804694e-04,5.9891543097e-07,6.1521846761e-07,5.3501751227e-07,9.5479267859e-09,9.2582287983e-09,2.5152305370e-06
7.4850000000e+00,1.9825329175e-02,3.6715736503e-02,9.3918822644e+00,-3.0804201660e-02,-1.2623856558e-03,2.8395857492e-02,6.1648402992e-02,3.2693905286e-02,9.3847650853e+00,-3.1913243651e-02,-6.9633149214e-04,3.0332780659e-02,2.0964929971e+00,-4.0734598393e-01,4.9672939342e-02,-4.3231648599e-04,2.8310187204e-03,6.2476480210e-03,9.9868529069e-01,-1.6405588959e-03,-2.1191643473e-04,-5.1234303099e-02,2.2334282383e+00,-4.7261979134e-01,-4.0668505561e-01,-9.2408604112e-02,6.8911343030e-03,9.9111672565e-02,9.9680130527e-01,-1.6265558521e-03,2.7468222176e-02,-7.5033385183e-02,1.0000000000e+00,1.0130695926e-04,1.1327327691e-04,1.0087681977e-04,5.7175016934e-07,5.8488117962e-07,5.1337770868e-07,9.5101154477e-09,9.2167213103e-09,2.5113891062e-06
7.4900000000e+00,2.1760470616e-02,-3.5471877278e-02,9.4960515247e+00,-4.1137741856e-02,1.4962116665e-03,3.2707612741e-02,4.1113970888e-02,-1.4171043071e-02,9.4817474378e+00,-3.8790753117e-02,1.8835468123e-03,3.1475868031e-02,2.0964913021e+00,-4.0733106804e-01,4.9698510233e-02,-2.8316891622e-04,3.1298512753e-03,4.5409453560e-03,9.9868913338e-01,-1.7313629936e-03,-2.0471992643e-04,-5.1156381248e-02,2.2344398583e+00,-4.7263790583e-01,-4.0789823212e-01,-8.4284044623e-02,6.7825754698e-03,9.1895731335e-02,9.9680400850e-01,-1.7054020159e-03,2.7571743043e-02,-7.4957716204e-02,1.0000000000e+00,1.0130545068e-04,1.1326557345e-04,1.0087575007e-04,5.4779932120e-07,5.5837137322e-07,4.9409361274e-07,9.4769160816e-09,9.1804317873e-09,2.5083185921e-06
7.4950000000e+00,2.8093030602e-02,-2.5816204979e-02,9.5290127300e+00,-4.3556687742e-02,4.6775159362e-03,3.1246225282e-02,2.7952991981e-02,-4.3219271545e-02,9.5608902149e+00,-4.2172729002e-02,3.4358821769e-03,3.1158785327e-02,2.0964902105e+00,-4.0731501475e-01,4.9716768000e-02,-1.8006483388e-04,3.3202121799e-03,3.2299657257e-03,9.9869296002e-01,-1.8337452547e-03,-1.9209801458e-04,-5.1078097870e-02,2.2353044225e+00,-4.7264824236e-01,-4.0898202123e-01,-7.6840603690e-02,6.3691081513e-03,8.5659035316e-02,9.9680753225e-01,-1.8090157262e-03,2.7671443636e-02,-7.4871638948e-02,1.0000000000e+00,1.0130418181e-04,1.1325970592e-04,1.0087481571e-04,5.2655896983e-07,5.3503016383e-07,4.7683438583e-07,9.4475928097e-09,9.1485344131e-09,2.5058783623e-06
7.5000000000e+00,2.2124017784e-02,-8.2925678081e-02,9.6253787001e+00,-4.3730364307e-02,5.3448159054e-03,3.2682310967e-02,2.0118822113e-02,-6.1215399140e-02,9.6234219019e+00,-4.2740388842e-02,4.3194785246e-03,3.0325738017e-02,2.0964894964e+00,-4.0729828340e-01,4.9729505907e-02,-1.1822421766e-04,3.4360192602e-03,2.2519547829e-03,9.9869667460e-01,-1.9400924424e-03,-1.7645096662e-04,-5.1001539662e-02,2.2360431309e+00,-4.7265281491e-01,-4.0994981100e-01,-6.9926687963e-02,6.0412845851e-03,7.9991544268e-02,9.9681080425e-01,-1.9178967640e-03,2.7768557393e-02,-7.4789367086e-02,1.0000000000e+00,1.0130311945e-04,1.1325532283e-04,1.0087399848e-04,5.0762480882e-07,5.1434862417e-07,4.6132787085e-07,9.4215611671e-09,9.1203804564e-09,2.5039583499e-06
7.5050000000e+00,2.5736532689e-02,-3.7998279914e-02,9.6100240444e+00,-4.9769906540e-02,7.8457884778e-03,3.2220101590e-02,1.6340236403e-02,-2.5670033904e-02,9.6592180613e+00,-4.8314697991e-02,6.5025433419e-03,3.3109220424e-02,2.0964891359e+00,-4.0728072150e-01,4.9737934931e-02,-3.4377483660e-05,3.6413144167e-03,1.4435926259e-03,9.9870050359e-01,-2.0535944580e-03,-1.5663192307e-04,-5.0922120428e-02,2.2366755371e+00,-4.7264628628e-01,-4.1082125411e-01,-6.3554780894e-02,5.4938536928e-03,7.5150083594e-02,9.9681452383e-01,-2.0271416434e-03,2.7857893862e-02,-7.4703637993e-02,1.0000000000e+00,1.0130222216e-04,1.1325212587e-04,1.0087328325e-04,4.9068493445e-07,4.9597632499e-07,4.4734797637e-07,9.3983340119e-09,9.0954257438e-09,2.5024631075e-06
7.5100000000e+00,-3.2980411529e-03,-6.0618988217e-02,9.7348487602e+00,-5.1454997458e-02,7.6578139122e-03,3.3618563721e-02,3.9021630769e-03,-7.3342928405e-02,9.7060683250e+00,-5.1282574317e-02,8.0074056209e-03,3.3556690315e-02,2.0964891378e+00,-4.0726245780e-01,4.9742957902e-02,1.5874220336e-05,3.7018249475e-03,8.5767658435e-04,9.9870450696e-01,-2.1787168678e-03,-1.3131937179e-04,-5.0838407898e-02,2.2372155728e+00,-4.7263461661e-01,-4.1160238022e-01,-5.7574657005e-02,5.1989731478e-03,7.0544471885e-02,9.9681818250e-01,-2.1507764572e-03,2.7946247422e-02,-7.4618311737e-02,1.0000000000e+00,1.0130147423e-04,1.1324987232e-04,1.0087265734e-04,4.7545627833e-07,4.7955578173e-07,4.3470505315e-07,9.3775273875e-09,9.0732447614e-09,2.5013183280e-06
7.5150000000e+00,-1.4197832925e-02,-1.0627146813e-01,9.7476095147e+00,-5.0563529593e-02,1.0540026260e-02,3.2923850976e-02,-2.0114915499e-03,-9.5130079714e-02,9.7396123679e+00,-5.0723602936e-02,8.6985324353e-03,3.2544729484e-02,2.0964892570e+00,-4.0724419443e-01,4.9745679142e-02,2.3764808235e-05,3.6757829142e-03,4.7233942366e-04,9.9870841112e-01,-2.3056065811e-03,-1.0344600100e-04,-5.0756113217e-02,2.2376776322e+00,-4.7261479839e-01,-4.1231090165e-01,-5.2101493353e-02,4.8453582497e-03,6.6830476346e-02,9.9682234918e-01,-2.2783730008e-03,2.8027171800e-02,-7.4528456531e-02,1.0000000000e+00,1.0130084780e-04,1.1324834826e-04,1.0087211005e-04,4.6174204694e-07,4.6488280861e-07,4.2323921794e-07,9.3588067763e-09,9.0534550676e-09,2.5004540169e-06
7.5200000000e+00,1.8788804895e-02,-1.2388390389e-01,9.7729904695e+00,-4.8386491537e-02,9.2140144703e-03,3.1753076927e-02,-3.5620672961e-03,-1.0308361664e-01,9.7627939105e+00,-4.7761907952e-02,8.8723823961e-03,3.1158269166e-02,2.0964893032e+00,-4.0722621060e-01,4.9746960196e-02,-1.0189599162e-06,3.6193256339e-03,2.4138384282e-04,9.9871213887e-01,-2.4272794397e-03,-7.4941723470e-05,-5.0677079262e-02,2.2380725541e+00,-4.7258356937e-01,-4.1295146325e-01,-4.7048436126e-02,4.3127043311e-03,6.3420377908e-02,9.9682643970e-01,-2.4032957540e-03,2.8108679375e-02,-7.4439071986e-02,1.0000000000e+00,1.0130031930e-04,1.1324737493e-04,1.0087163229e-04,4.4933682950e-07,4.5170502687e-07,4.1281421368e-07,9.3419079631e-09,9.0357545963e-09,2.4998143353e-06
7.5250000000e+00,-3.3517283719e-03,7.8393256746e-03,9.7858413293e+00,-5.1877788188e-02,1.0241194554e-02,3.5393292295e-02,-4.3199918208e-03,-3.8901791999e-02,9.7581153886e+00,-5.2894810431e-02,9.5809277126e-03,3.3869924884e-02,2.0964891498e+00,-4.0720794392e-01,4.9746990061e-02,-4.8284639598e-05,3.7586083750e-03,-5.2036250211e-05,9.9871594888e-01,-2.5515913190e-03,-4.5255680475e-05,-5.0595857420e-02,2.2384057888e+00,-4.7254208935e-01,-4.1353343254e-01,-4.2146372511e-02,3.7186019309e-03,6.0331076740e-02,9.9683060162e-01,-2.5234026524e-03,2.8180532009e-02,-7.4352146738e-02,1.0000000000e+00,1.0129987451e-04,1.1324681380e-04,1.0087121623e-04,4.3808763130e-07,4.3980751057e-07,4.0331323825e-07,9.3265941052e-09,9.0198891569e-09,2.4993613429e-06
7.5300000000e+00,-3.7880401681e-02,-6.5401882460e-02,9.7653743480e+00,-5.5844829801e-02,1.0406036812e-02,3.5222934415e-02,-9.9799184073e-03,-9.2007573535e-02,9.7846205458e+00,-5.5357297236e-02,9.9210498791e-03,3.4157555514e-02,2.0964888098e+00,-4.0718927717e-01,4.9745764548e-02,-8.4013911366e-05,3.7477442435e-03,-2.4559962589e-04,9.9871991256e-01,-2.6871952790e-03,-1.3556091910e-05,-5.0510544073e-02,2.2386852100e+00,-4.7250644752e-01,-4.1406258575e-01,-3.7528321019e-02,3.7990740171e-03,5.7489660616e-02,9.9683543951e-01,-2.6512335641e-03,2.8250353528e-02,-7.4256279360e-02,1.0000000000e+00,1.0129951957e-04,1.1324655060e-04,1.0087085520e-04,4.2785651861e-07,4.2906258596e-07,3.9463639238e-07,9.3126709208e-09,9.0056473449e-09,2.4990564482e-06
7.5350000000e+00,-3.4880530926e-02,-1.2482426250e-01,9.8035343932e+00,-5.4022398648e-02,1.0588389774e-02,3.5914543581e-02,-1.2482456330e-02,-1.1487258865e-01,9.8016406910e+00,-5.3861397057e-02,9.8505914759e-03,3.2946245714e-02,2.0964882782e+00,-4.0717097616e-01,4.9743946880e-02,-1.2521110037e-04,3.6481624120e-03,-3.1937542848e-04,9.9872375437e-01,-2.8226986867e-03,1.8327347433e-05,-5.0427120678e-02,2.2389207972e+00,-4.7246633970e-01,-4.1454189042e-01,-3.3379020702e-02,3.5617547830e-03,5.4733836554e-02,9.9684034479e-01,-2.7887075108e-03,2.8316747440e-02,-7.4160042660e-02,1.0000000000e+00,1.0129922587e-04,1.1324647882e-04,1.0087054341e-04,4.1852823498e-07,4.1935181246e-07,3.8669698062e-07,9.2999886640e-09,8.9928455190e-09,2.4988604473e-06
7.5400000000e+00,-4.0033998336e-03,-1.3577118702e-01,9.7862498978e+00,-5.0113642294e-02,8.7257783145e-03,3.1824629429e-02,-1.2145014574e-02,-1.2149646594e-01,9.8114231629e+00,-4.9832655438e-02,9.5380601910e-03,3.1420713163e-02,2.0964874923e+00,-4.0715330052e-01,4.9742040383e-02,-1.7977033694e-04,3.5261513182e-03,-3.0468419722e-04,9.9872740771e-01,-2.9504789841e-03,4.9240841641e-05,-5.0347366656e-02,2.2391172869e+00,-4.7241845973e-01,-4.1497802829e-01,-2.9463590046e-02,3.0596927738e-03,5.2324670465e-02,9.9684553605e-01,-2.9216002392e-03,2.8379090522e-02,-7.4061249920e-02,1.0000000000e+00,1.0129898027e-04,1.1324650012e-04,1.0087027582e-04,4.1001503422e-07,4.1054472165e-07,3.7941925543e-07,9.2884004935e-09,8.9813174861e-09,2.4987462237e-06
7.5450000000e+00,-1.1733067097e-03,-4.1829705409e-02,9.8247651638e+00,-5.7294936660e-02,9.2901909269e-03,3.4084421861e-02,-9.9498491944e-03,-3.2836738916e-02,9.7862248802e+00,-5.6659583720e-02,9.3933674265e-03,3.3532249234e-02,2.0964863133e+00,-4.0713546133e-01,4.9739719647e-02,-2.7322588804e-04,3.6737622926e-03,-4.9200965401e-04,9.9873108923e-01,-3.0819478261e-03,7.9734263001e-05,-5.0266356936e-02,2.2392768699e+00,-4.7236299463e-01,-4.1537526387e-01,-2.5613080852e-02,2.5247069805e-03,4.9956932883e-02,9.9685024873e-01,-3.0456932104e-03,2.8432049075e-02,-7.3972454012e-02,1.0000000000e+00,1.0129877680e-04,1.1324653133e-04,1.0087004797e-04,4.0222276155e-07,4.0252795783e-07,3.7273714748e-07,9.2777821428e-09,8.9709319712e-09,2.4986925517e-06
7.5500000000e+00,2.7663389927e-03,-7.3297980593e-02,9.8197354469e+00,-5.9229467460e-02,8.5746947298e-03,3.4272179231e-02,-1.4553977236e-02,-9.8103661851e-02,9.8114156736e+00,-6.0137350942e-02,9.1492816796e-03,3.3479048226e-02,2.0964847951e+00,-4.0711722857e-01,4.9736533674e-02,-3.2479300824e-04,3.6394654625e-03,-6.0863927227e-04,9.9873484056e-01,-3.2287560938e-03,1.1057042105e-04,-5.0182478590e-02,2.2394033083e+00,-4.7231148141e-01,-4.1573928624e-01,-2.1858323833e-02,2.4646729240e-03,4.7895113217e-02,9.9685534054e-01,-3.1871189631e-03,2.8484097926e-02,-7.3877794193e-02,1.0000000000e+00,1.0129862074e-04,1.1324651048e-04,1.0086985602e-04,3.9508044446e-07,3.9523538211e-07,3.6659289684e-07,9.2680147392e-09,8.9615667824e-09,2.4986803914e-06
7.5550000000e+00,-3.6016465735e-04,-9.9573053969e-02,9.7947535476e+00,-5.9475030297e-02,9.4897783767e-03,2.9888752633e-02,-1.7926566783e-02,-1.2894756422e-01,9.8271482345e+00,-5.8691314803e-02,8.7786668933e-03,3.2179266407e-02,2.0964830639e+00,-4.0709958376e-01,4.9733125874e-02,-3.6509122848e-04,3.4801543389e-03,-6.0976724216e-04,9.9873844309e-01,-3.3764958776e-03,1.4063226741e-04,-5.0100916145e-02,2.2395012728e+00,-4.7226002434e-01,-4.1607079636e-01,-1.8282254317e-02,2.2608414559e-03,4.5923394029e-02,9.9686056835e-01,-3.3332360047e-03,2.8531362080e-02,-7.3782505971e-02,1.0000000000e+00,1.0129849681e-04,1.1324637763e-04,1.0086969653e-04,3.8852296858e-07,3.8859326652e-07,3.6093551419e-07,9.2590062314e-09,8.9531172091e-09,2.4986898204e-06
7.5600000000e+00,-9.4302546182e-03,-1.1976119843e-01,9.8242938441e+00,-5.4544135101e-02,7.4094612818e-03,3.0252880676e-02,-1.8983144890e-02,-1.4033857310e-01,9.8354848612e+00,-5.4172493960e-02,8.3374085361e-03,3.0703445233e-02,2.0964811022e+00,-4.0708292107e-01,4.9729972892e-02,-4.1390702372e-04,3.2767751756e-03,-5.2826734529e-04,9.9874186327e-01,-3.5157738084e-03,1.6921178676e-04,-5.0023007337e-02,2.2395744404e+00,-4.7220840091e-01,-4.1637061347e-01,-1.4906895680e-02,1.9472602297e-03,4.3942758008e-02,9.9686498208e-01,-3.4799403978e-03,2.8577830755e-02,-7.3698067207e-02,1.0000000000e+00,1.0129839812e-04,1.1324607975e-04,1.0086956652e-04,3.8249108645e-07,3.8253404838e-07,3.5571989454e-07,9.2506815929e-09,8.9454949108e-09,2.4987033773e-06
7.5650000000e+00,-1.6327373859e-02,-4.6953227569e-02,9.7785063334e+00,-6.2815079290e-02,7.5043888915e-03,3.3139889962e-02,-6.7635653109e-03,-3.3695044816e-02,9.7928292405e+00,-6.2580958256e-02,7.7489627098e-03,3.1520827414e-02,2.0964786440e+00,-4.0706639873e-01,4.9726569408e-02,-5.4859248651e-04,3.3834753718e-03,-7.1307448278e-04,9.9874521819e-01,-3.6602264615e-03,1.9672303167e-04,-4.9945502106e-02,2.2396252061e+00,-4.7215292515e-01,-4.1664640616e-01,-1.1730980265e-02,1.5751422730e-03,4.2201659853e-02,9.9686971823e-01,-3.6148785194e-03,2.8615283242e-02,-7.3612927444e-02,1.0000000000e+00,1.0129831924e-04,1.1324557166e-04,1.0086946330e-04,3.7694295938e-07,3.7700705822e-07,3.5090597039e-07,9.2429711567e-09,8.9386166530e-09,2.4987062347e-06
7.5700000000e+00,-1.9805929024e-02,-1.0358353393e-01,9.8112213811e+00,-6.7192468262e-02,5.7994347338e-03,2.9498680176e-02,-1.2152351448e-02,-1.1026562336e-01,9.8224222562e+00,-6.6683116472e-02,7.2718404414e-03,3.0856183477e-02,2.0964757154e+00,-4.0704972816e-01,4.9722278058e-02,-6.0883618758e-04,3.2828094348e-03,-8.2773607544e-04,9.9874849146e-01,-3.8231954648e-03,2.2382675127e-04,-4.9867663683e-02,2.2396558797e+00,-4.7210393352e-01,-4.1689669718e-01,-8.6846156181e-03,1.5751921181e-03,4.0322998006e-02,9.9687489872e-01,-3.7698649793e-03,2.8651889054e-02,-7.3520702392e-02,1.0000000000e+00,1.0129826506e-04,1.1324481789e-04,1.0086938449e-04,3.7181629670e-07,3.7195080945e-07,3.4645804203e-07,9.2358149008e-09,8.9324194544e-09,2.4986874807e-06
7.5750000000e+00,-4.1819114014e-02,-1.4666220918e-01,9.8626227271e+00,-6.6375519180e-02,6.3836236362e-03,2.8327651183e-02,-1.8383794017e-02,-1.5022890366e-01,9.8417275241e+00,-6.4832019695e-02,6.8579710849e-03,2.9508508067e-02,2.0964725972e+00,-4.0703408382e-01,4.9717811982e-02,-6.3903199092e-04,3.0183272203e-03,-8.1427145330e-04,9.9875158425e-01,-3.9869991531e-03,2.4987568485e-04,-4.9792713958e-02,2.2396697391e+00,-4.7205732286e-01,-4.1712523752e-01,-5.8104794450e-03,1.3122752272e-03,3.8696701245e-02,9.9687949325e-01,-3.9361054504e-03,2.8682610848e-02,-7.3437666443e-02,1.0000000000e+00,1.0129822193e-04,1.1324378533e-04,1.0086932797e-04,3.6709325857e-07,3.6733052566e-07,3.4234420627e-07,9.2291522864e-09,8.9268321598e-09,2.4986354453e-06
7.5800000000e+00,-2.5428730337e-02,-1.6135945849e-01,9.8451927016e+00,-5.9416718964e-02,7.7399417027e-03,2.8821397845e-02,-2.0297473422e-02,-1.8224681413e-01,9.8538694597e+00,-5.9375669052e-02,6.4827698911e-03,2.8425817231e-02,2.0964693073e+00,-4.0702003731e-01,4.9713715880e-02,-6.7915787690e-04,2.6701858125e-03,-7.0121854151e-04,9.9875453067e-01,-4.1404261982e-03,2.7440981630e-04,-4.9720911379e-02,2.2396696462e+00,-4.7201324703e-01,-4.1733485353e-01,-3.1723045972e-03,8.7253298720e-04,3.7408388849e-02,9.9688383761e-01,-4.1001539588e-03,2.8712452053e-02,-7.3358013468e-02,1.0000000000e+00,1.0129818585e-04,1.1324245962e-04,1.0086929182e-04,3.6274051934e-07,3.6310313587e-07,3.3853592328e-07,9.2229318322e-09,8.9217894331e-09,2.4985417079e-06
7.5850000000e+00,-7.7551432922e-03,-4.6466311723e-02,9.7659262745e+00,-6.8967040268e-02,6.2777935859e-03,2.7956182405e-02,7.0029521987e-03,-4.9551842696e-02,9.7819941316e+00,-6.9330294679e-02,5.8325912268e-03,2.9137271670e-02,2.0964654797e+00,-4.0700673652e-01,4.9710034797e-02,-8.2366363993e-04,2.7322916838e-03,-6.9741216229e-04,9.9875744470e-01,-4.2997423038e-03,2.9796681996e-04,-4.9648666526e-02,2.2396555935e+00,-4.7196531775e-01,-4.1752561296e-01,-5.7930904944e-04,3.8573601158e-04,3.6096196127e-02,9.9688829361e-01,-4.2468416560e-03,2.8742193925e-02,-7.3277422803e-02,1.0000000000e+00,1.0129815443e-04,1.1324079481e-04,1.0086927432e-04,3.5871524209e-07,3.5923218698e-07,3.3500744227e-07,9.2171134524e-09,8.9172465305e-09,2.4983968224e-06
7.5900000000e+00,1.4417077521e-02,-1.2959647686e-01,9.8083157354e+00,-7.3924959645e-02,5.8297981459e-03,3.0276968337e-02,1.1016341403e-02,-1.2731365097e-01,9.7977401701e+00,-7.4643160362e-02,5.4173294329e-03,3.0538897075e-02,2.0964610024e+00,-4.0699357835e-01,4.9706495811e-02,-9.4995419029e-04,2.4880673308e-03,-5.9257744130e-04,9.9876036568e-01,-4.4816537204e-03,3.2126592656e-04,-4.9573617065e-02,2.2396267857e+00,-4.7193025110e-01,-4.1769454050e-01,2.0529798219e-03,4.5307962807e-04,3.4457097866e-02,9.9689251080e-01,-4.4171649385e-03,2.8767910688e-02,-7.3199848927e-02,1.0000000000e+00,1.0129813701e-04,1.1323875814e-04,1.0086927392e-04,3.5496737727e-07,3.5568678964e-07,3.3173564778e-07,9.2116620007e-09,8.9131718750e-09,2.4981937607e-06
7.5950000000e+00,2.9860817430e-02,-1.8798191852e-01,9.7827313708e+00,-7.6275511233e-02,5.1547555553e-03,3.0534678195e-02,1.1739095079e-02,-1.7103035704e-01,9.8083708900e+00,-7.3515103066e-02,5.2153503235e-03,3.1244412164e-02,2.0964559898e+00,-4.0698240853e-01,4.9703646716e-02,-1.0493114019e-03,1.9839046209e-03,-4.3430658742e-04,9.9876335207e-01,-4.6665427527e-03,3.4401619560e-04,-4.9496177516e-02,2.2395851216e+00,-4.7190383429e-01,-4.1784664748e-01,4.6424307267e-03,1.0340925317e-04,3.3098702560e-02,9.9689703448e-01,-4.5993950466e-03,2.8791402600e-02,-7.3117736186e-02,1.0000000000e+00,1.0129811637e-04,1.1323630819e-04,1.0086928922e-04,3.5150953065e-07,3.5245321336e-07,3.2869967087e-07,9.2065313395e-09,8.9095145340e-09,2.4979212496e-06
7.6000000000e+00,1.7736775669e-02,-2.3152509081e-01,9.8028082060e+00,-6.8153935320e-02,4.2745730799e-03,3.2000026923e-02,1.0013895210e-02,-1.9325134549e-01,9.8153739542e+00,-6.8560201492e-02,5.1642485267e-03,3.1646470018e-02,2.0964505421e+00,-4.0697414954e-01,4.9701652496e-02,-1.1323568172e-03,1.3405151056e-03,-2.5413820217e-04,9.9876640662e-01,-4.8424031605e-03,3.6605576135e-04,-4.9417427531e-02,2.2395320311e+00,-4.7188753217e-01,-4.1798075569e-01,7.1596538803e-03,-5.3031726763e-04,3.1683318580e-02,9.9690151158e-01,-4.7873392454e-03,2.8811696867e-02,-7.3036591655e-02,1.0000000000e+00,1.0129808892e-04,1.1323341174e-04,1.0086931896e-04,3.4830795128e-07,3.4949437716e-07,3.2588064139e-07,9.2016914767e-09,8.9062391103e-09,2.4975699837e-06
7.6050000000e+00,2.4014516694e-02,-1.8463947271e-02,9.8146279105e+00,-8.2281171419e-02,6.5613283791e-03,3.0371269973e-02,3.4829778804e-02,-1.7826934567e-02,9.8030722036e+00,-8.3104292767e-02,6.4814241850e-03,3.1074493467e-02,2.0964456859e+00,-4.0696668943e-01,4.9699911428e-02,-8.4092129656e-04,1.6334199019e-03,-3.1267549393e-04,9.9876933571e-01,-5.0307801039e-03,3.9040607093e-04,-4.9339161769e-02,2.2394758161e+00,-4.7185737604e-01,-4.1810222171e-01,9.5154668049e-03,-1.3094845470e-03,3.0429214573e-02,9.9690654361e-01,-4.9558727310e-03,2.8826750004e-02,-7.2950675983e-02,1.0000000000e+00,1.0129805279e-04,1.1323006538e-04,1.0086936200e-04,3.4534776954e-07,3.4678125218e-07,3.2326144673e-07,9.1970994294e-09,8.9033144327e-09,2.4971352065e-06
